seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
1,City of Norwich,1940-01-22,22/1,arrival,port-elizabeth,P.Eliz,FALSE,"black = arrival. Card headed 'No.7 (second side)', labelled 'Cont' - directly continues IMG_5644 (which ended with a Mossel Bay sailing, 21/1)"
2,City of Norwich,1940-01-22,22/1,sailing,port-elizabeth,,TRUE,"red = sailing, same day as the arrival - a quick turnaround"
3,City of Norwich,1940-01-23,23/1,arrival,east-london,E.Lo,FALSE,black = arrival
4,City of Norwich,1940-01-24,24/1,sailing,east-london,,TRUE,red = sailing
5,City of Norwich,1940-01-30,30/1,sailing,durban,Durb.,FALSE,"UNCERTAIN - red = sailing, but no arrival at Durban is logged before it (the entry right after East London's sailing). Possibly the arrival citation was simply missed by Lloyd's List; kept as read rather than invented"
6,City of Norwich,1940-01-31,31/1,arrival,lourenco-marques,L.M.,FALSE,"black = arrival. Date reads '31/1', cramped tightly enough to look like '3/11' at first glance - resolved by chronological placement (right after the 30/1 Durban sailing, right before the 1/2 L.M. sailing)"
7,City of Norwich,1940-02-01,1/2,sailing,lourenco-marques,L.m,FALSE,red = sailing
8,City of Norwich,1940-02-03,3/2,arrival,beira,Beira,FALSE,black = arrival
9,City of Norwich,1940-02-08,8/2,sailing,beira,,TRUE,red = sailing
10,City of Norwich,1940-02-09,9/2,arrival,lourenco-marques,L.M,FALSE,black = arrival
11,City of Norwich,1940-02-11,11/2,arrival,durban,Durb,FALSE,black = arrival
12,City of Norwich,1940-02-16,16/2,sailing,durban,,TRUE,red = sailing
13,City of Norwich,1940-02-17,17/2,arrival,east-london,E.Lo,FALSE,black = arrival
14,City of Norwich,1940-02-17,17/2,sailing,east-london,,TRUE,"red = sailing, same day as the arrival"
15,City of Norwich,1940-02-18,18/2,arrival,port-elizabeth,P.Eliz,FALSE,black = arrival
16,City of Norwich,1940-02-19,19/2,sailing,port-elizabeth,,TRUE,red = sailing
17,City of Norwich,1940-02-21,21/2,arrival,table-bay,Table,FALSE,black = arrival
18,City of Norwich,1940-02-23,23/2,sailing,table-bay,,TRUE,red = sailing
19,City of Norwich,1940-03-06,6/3,arrival,freetown,Freet,FALSE,black = arrival
20,City of Norwich,1940-03-14,14/3,sailing,freetown,,TRUE,red = sailing
21,City of Norwich,1940-03-31,31/3,arrival,liverpool,Liv,FALSE,black = arrival
22,City of Norwich,1940-04-09,9/4,sailing,liverpool,,TRUE,red = sailing
23,City of Norwich,1940-04-09,9/4,arrival,eastham,Esthm,FALSE,"black = arrival, same day as the Liverpool sailing above - entering the Manchester Ship Canal"
24,City of Norwich,1940-04-09,9/4,arrival,manchester,Mchr,FALSE,"black = arrival, same day - reaching Manchester itself"
25,City of Norwich,1940-04-13,13/4,sailing,manchester,,TRUE,red = sailing
26,City of Norwich,1940-04-13,13/4,arrival,eastham,Esthm,FALSE,"black = arrival, same day as the Manchester sailing - back out at the canal entrance"
27,City of Norwich,1940-04-14,14/4,arrival,tail-of-the-bank,Tail of B.,FALSE,"black = arrival, Firth of Clyde anchorage"
28,City of Norwich,1940-04-14,14/4,arrival,,Geas,FALSE,"UNCERTAIN - black = arrival, same day as Tail of the Bank. Reads 'Geas' or 'Yeas' (the first letter could be either); doesn't match any code in ports.csv, and doesn't resemble Greenock's card code ('Green') closely enough to force that reading. Left unresolved rather than guessed"
29,City of Norwich,1940-04-27,27/4,sailing,,,TRUE,"red = sailing, carried forward from the unresolved 'Geas' arrival above (same-position logic as other carried entries)"
30,City of Norwich,1940-04-27,27/4,sailing,tail-of-the-bank,Tail of B,FALSE,"red = sailing, same day as the entry above - the ship logs a departure from both of the previous day's Clyde stops"
31,City of Norwich,1940-04-28,28/4,arrival,liverpool,Liv,FALSE,black = arrival
32,City of Norwich,1940-05-06,6/5,sailing,liverpool,,TRUE,red = sailing
33,City of Norwich,,4/5,note,,Gib (p),FALSE,"Entire entry struck through by the clerk - voided, not transcribed as a real event. Would have read 'Gib (p) 4/5' (Gibraltar, passed?) - its would-be date (4 May) falls before the Liverpool sailing just above it, which is presumably part of why it was struck out"
34,City of Norwich,1940-06-04,4/6,arrival,durban,Durb,FALSE,"black = arrival. About a month's gap since the Liverpool sailing (voided Gibraltar entry aside), consistent with a genuine ocean passage"
35,City of Norwich,1940-06-05,5/6,sailing,durban,,TRUE,red = sailing
36,City of Norwich,1940-06-20,20/6,arrival,bombay,Bom,FALSE,black = arrival
37,City of Norwich,1940-07-04,4/7,sailing,bombay,,TRUE,red = sailing
38,City of Norwich,1940-07-09,9/7,arrival,okha,P.Okha,FALSE,black = arrival
39,City of Norwich,1940-07-13,13/7,arrival,karachi,Kar,FALSE,black = arrival
40,City of Norwich,1940-07-20,20/7,sailing,karachi,,TRUE,red = sailing
41,City of Norwich,1940-08-07,7/8,arrival,lourenco-marques,L.m.,FALSE,"black = arrival. No sailing logged between this and the Karachi sailing, nor between this and the next entry (Table Bay) - possibly a missed citation, kept as read"
42,City of Norwich,1940-08-13,13/8,arrival,table-bay,Table,FALSE,black = arrival
43,City of Norwich,1940-08-14,14/8,sailing,table-bay,,TRUE,red = sailing
44,City of Norwich,1940-08-26,26/8,arrival,freetown,Freet,FALSE,black = arrival
45,City of Norwich,1940-09-03,3/9,sailing,freetown,,TRUE,red = sailing
46,City of Norwich,1940-09-22,22/9,arrival,liverpool,Liv,FALSE,black = arrival
47,City of Norwich,1940-09-22,22/9,arrival,eastham,Esthm,FALSE,"black = arrival, same day - entering the canal"
48,City of Norwich,1940-09-23,23/9,arrival,ellesmere-port,Ellesm,FALSE,black = arrival
49,City of Norwich,1940-09-27,27/9,sailing,ellesmere-port,,TRUE,red = sailing
50,City of Norwich,1940-09-27,27/9,arrival,partington,Part,FALSE,"black = arrival, same day - oil terminal further up the canal"
