seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
1,City of Norwich,1938-11-30,30/11,arrival,abadan,Abad,FALSE,"black = arrival. Card headed 'No.7 (first side)', continuing IMG_5643 ('1938 cont'). NEW PORT (Abadan, Iran) - major oil port, Persian Gulf"
2,City of Norwich,1938-12-01,1/12,sailing,abadan,Abad,FALSE,red = sailing
3,City of Norwich,1938-12-05,5/12,arrival,bushire,Bust.,FALSE,black = arrival
4,City of Norwich,1938-12-13,13/12,sailing,bushire,Bust.,FALSE,red = sailing
5,City of Norwich,1938-12-13,13/12,arrival,abadan,Abad,FALSE,"black = arrival, same day as seq 4"
6,City of Norwich,1939-01-02,2/1,sailing,bandar-shahpur,Bandar Sh,FALSE,"red = sailing. Completes IMG_5643's final, incomplete entry ('Bandar Sh...', cut off at the card edge, port and card position confirmed but not the date). Year changes to 1939 here, boxed between the reference columns"
7,City of Norwich,1939-01-14,14/1,arrival,calcutta,Cal,FALSE,"black = arrival. Long transit from the Persian Gulf back to India with nothing logged in between"
8,City of Norwich,1939-02-07,7/2,sailing,calcutta,Cal,FALSE,red = sailing
9,City of Norwich,1939-02-24,24/2,arrival,lourenco-marques,L.m,FALSE,black = arrival
10,City of Norwich,1939-02-25,25/2,sailing,lourenco-marques,L.m,FALSE,red = sailing
11,City of Norwich,1939-03-01,1/3,arrival,table-bay,Table,FALSE,black = arrival
12,City of Norwich,1939-03-01,1/3,sailing,table-bay,Table,FALSE,"red = sailing, same day as seq 11"
13,City of Norwich,1939-03-13,13/3,arrival,rio-de-janeiro,R.J.,FALSE,"black = arrival. NEW REGION - first appearance of South America on any City of Norwich card"
14,City of Norwich,1939-03-14,14/3,sailing,rio-de-janeiro,R.J.,FALSE,red = sailing
15,City of Norwich,1939-03-15,15/3,arrival,santos,Santos,FALSE,"black = arrival. NEW PORT (Santos, Brazil)"
16,City of Norwich,1939-03-21,21/3,sailing,santos,Santos,FALSE,"red = sailing, written larger/bolder than the surrounding entries - no explained reason"
17,City of Norwich,1939-03-26,26/3,arrival,buenos-aires,B.A,FALSE,black = arrival. NEW PORT (Buenos Aires)
18,City of Norwich,1939-04-06,6/4,arrival,rosario,Rosa,FALSE,"black = arrival. NEW PORT (Rosario, up the Parana River from Buenos Aires). No sailing from Buenos Aires logged before this"
19,City of Norwich,1939-04-15,15/4,sailing,rosario,Rosa,FALSE,red = sailing
20,City of Norwich,1939-04-16,16/4,arrival,buenos-aires,B.A,FALSE,"black = arrival, back down the river from Rosario"
21,City of Norwich,1939-04-24,24/4,arrival,buenos-aires,B.A.,FALSE,"UNCERTAIN - black, a second Buenos Aires arrival with no sailing logged between it and seq 20. Possibly the true sailing citation was one of the two 'Erroneous' voided entries immediately following (see seq 22)"
22,City of Norwich,,,note,,Erroneous,FALSE,"Two entries (one black, one red, both dated in the same position as 'M.V. 24/4') struck through and explicitly labelled 'Erroneous' by the clerk - the same self-correction convention confirmed on IMG_5634. Not transcribed as events; superseded by seq 23/24"
