seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
1,City of Leicester,,,note,,,FALSE,"Card headed 'No 13 (second side)', directly continues IMG_5658. Ship info corrected on this card: net tonnage '1994' struck through, replaced with '1975'; Port of Registry 'London' struck through, replaced with 'Liverpool'. Entirely typed/pasted strips plus a column of blue handwritten incident notes down the left margin - no ordinary handwritten grid entries on this side. STRUCTURAL NOTE: the pasted strips are not laid out in a single obvious reading order (year boxes for 1948 and 1949 appear at multiple points across the card's width). The ordering below is reconstructed from port-to-port continuity (each strip's first port matches the previous strip's last port) rather than strict left-to-right position, and is offered with that caveat - see individual seq notes where the year is inferred rather than read directly"
2,City of Leicester,1948-03-01,Mar —,sailing,kuluk,Kuluk,FALSE,"typed: Sd Kuluk, day left blank ('Mar —'). Continues directly from IMG_5658's final entry (Ar Kuluk, Mar —)"
3,City of Leicester,1948-03-16,Mar 16,arrival,sitia,Sitia,FALSE,"typed: Ar Sitia. NEW PORT (Sitia, Crete)"
4,City of Leicester,1948-03-01,Mar —,sailing,sitia,,TRUE,"typed: Sd Sitia, day left blank"
5,City of Leicester,1948-03-19,Mar 19,arrival,heraklion,Heraklion,FALSE,"typed: Ar Heraklion. NEW PORT (Heraklion, Crete)"
6,City of Leicester,1948-03-31,Mar 31,sailing,heraklion,,TRUE,typed: Sd Heraklion
7,City of Leicester,1948-03-31,Mar 31,arrival,suda-bay,Suda Bay,FALSE,"typed: Ar Suda Bay, same day. NEW PORT (Suda Bay, Crete)"
8,City of Leicester,1948-04-03,Apr 3,sailing,suda-bay,,TRUE,typed: Sd Suda Bay
9,City of Leicester,1948-04-04,Apr 4,arrival,kalamata,Kalamata,FALSE,typed: Ar Kalamata
10,City of Leicester,1948-04-07,Apr 7,sailing,kalamata,,TRUE,typed: Sd Kalamata
11,City of Leicester,1948-04-11,Apr 11,arrival,algiers,Algiers,FALSE,typed: Ar Algiers
12,City of Leicester,1948-04-12,Apr 12,sailing,algiers,,TRUE,typed: Sd Algiers
13,City of Leicester,1948-04-19,Apr 19,arrival,london,London,FALSE,"typed: Ar London. A handwritten '1949' year box follows in the margin here, though the very next typed line (seq 15) is dated Apr 29 - only ten days later, suggesting these are the same spring, most likely still 1948 sliding into citation-year 1949 rather than a full year gap"
14,City of Leicester,1948-04-19,19/4,note,,liverpool,FALSE,"Blue margin note 'Liverpool 19/4' sitting just before the 1949 box - relationship to the typed Apr 19 London arrival above is unclear; possibly a separate citation, not confidently placed"
15,City of Leicester,1949-04-29,Apr 29,sailing,london,,TRUE,typed: Sd London
16,City of Leicester,1949-04-30,Apr 30,arrival,antwerp,Antwerp,FALSE,typed: Ar Antwerp
17,City of Leicester,1949-05-05,May 5,sailing,antwerp,,TRUE,typed: Sd Antwerp
18,City of Leicester,1949-05-06,May 6,arrival,london,London,FALSE,typed: Ar London
19,City of Leicester,1949-05-21,May 21,sailing,london,,TRUE,typed: Sd London
20,City of Leicester,1949-05-31,May 31,arrival,patras,Patras,FALSE,typed: Ar Patras
21,City of Leicester,1949-05-31,May 31,sailing,patras,,TRUE,"typed: Sd Patras, same day"
22,City of Leicester,1949-06-01,June 1,arrival,piraeus,Piraeus,FALSE,"typed: Ar Piraeus. A small cross/dagger mark in the strip reads '✝ June 5, July 20' - see seq 23-24 for the matching blue margin notes describing a collision and repairs"
23,City of Leicester,1949-06-05,June 5,note,,,FALSE,"WARTIME-STYLE INCIDENT (post-war) - blue margin note reads '[In/a] collision' dated June 5, with 'Piraeus 4/6' just below - a collision at or near Piraeus"
24,City of Leicester,1949-07-20,20/7 - 28/7,note,,,FALSE,"Blue margin note: 'the damage & repairs, July 20/28' - repair period following the June 5 collision, matching the strip's own '✝ ... July 20' mark"
25,City of Leicester,1949-06-04,June 4,sailing,piraeus,,TRUE,typed: Sd Piraeus
26,City of Leicester,1949-06-06,June 6,arrival,istanbul,Istanbul,FALSE,typed: Ar Istanbul
27,City of Leicester,1949-06-17,June 17,sailing,istanbul,,TRUE,typed: Sd Istanbul
28,City of Leicester,1949-06-22,June 22,arrival,izmir,Izmir,FALSE,typed: Ar Izmir
