seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
1,City of Rangoon,1940-07-21,21/7,arrival,lourenco-marques,L.m,FALSE,"black = arrival. NEW SHIP - first appearance of City of Rangoon in the collection (net tonnage 4272, distinct from City of Norwich's 4346). Card headed 'No 7 (first side)', 'Cont.' - continues an unseen Card No 6, Second Side. Card No 1 through 6 not yet identified among the scanned images. Date initially looked like '21/4' (April) but resolved to '21/7' (July) on closer inspection, consistent with the surrounding July/August citations"
2,City of Rangoon,1940-07-24,24/7,sailing,lourenco-marques,,TRUE,red = sailing
3,City of Rangoon,1940-07-30,30/7,arrival,table-bay,Table,FALSE,black = arrival
4,City of Rangoon,1940-07-31,31/7,sailing,table-bay,,TRUE,red = sailing
5,City of Rangoon,1940-08-13,13/8,arrival,freetown,Freet,FALSE,black = arrival
6,City of Rangoon,1940-08-26,26/8,sailing,freetown,,TRUE,red = sailing
7,City of Rangoon,1940-09-14,14/9,arrival,liverpool,Liv,FALSE,black = arrival
8,City of Rangoon,1940-10-16,16/10,sailing,liverpool,,TRUE,"red = sailing. About a month docked at Liverpool, unexplained on this card"
9,City of Rangoon,1940-10-17,17/10,arrival,river-mersey,Mersey,FALSE,black = arrival
10,City of Rangoon,1940-11-16,16/11,arrival,table-bay,Table,FALSE,black = arrival
11,City of Rangoon,1940-11-18,18/11,sailing,table-bay,,TRUE,red = sailing
12,City of Rangoon,1940-11-22,22/11,arrival,durban,Durb.,FALSE,black = arrival
13,City of Rangoon,1940-11-26,26/11,sailing,durban,,TRUE,red = sailing
14,City of Rangoon,1940-11-29,29/11,arrival,beira,Beira,FALSE,black = arrival
15,City of Rangoon,1940-12-07,7/12,sailing,beira,,TRUE,red = sailing
16,City of Rangoon,1940-12-11,11/12,arrival,dar-es-salaam,Dar es S.,FALSE,black = arrival
17,City of Rangoon,1940-12-12,12/12,sailing,dar-es-salaam,,TRUE,red = sailing
18,City of Rangoon,1940-12-29,29/12,arrival,mombasa,Momb,FALSE,black = arrival
19,City of Rangoon,1940-12-30,30/12,arrival,dar-es-salaam,Dar es S.,FALSE,"black = arrival. Year changes to 1941 here, boxed between the reference columns, sitting between this entry and the one before it"
20,City of Rangoon,1941-01-05,5/1,sailing,dar-es-salaam,,TRUE,red = sailing
21,City of Rangoon,1941-01-13,13/1,note,,,FALSE,Blue note 're tank repairs' - context not further specified on this card
22,City of Rangoon,1941-01-10,10/1,arrival,lourenco-marques,L.M.,FALSE,black = arrival
23,City of Rangoon,,6/12,note,,,FALSE,Blue parenthetical '(Beira) 6/12' - doesn't fit chronologically here; most likely a citation cross-reference rather than a new event
24,City of Rangoon,1941-01-14,14/1,sailing,lourenco-marques,L.m.,FALSE,red = sailing
25,City of Rangoon,1941-01-19,19/1,arrival,table-bay,Table,FALSE,black = arrival
26,City of Rangoon,1941-01-27,27/1,note,,,FALSE,"WARTIME INCIDENT - blue notes around this Table Bay call read 'Returned, leaking' (27/1, with a further reference '31/20') and 'Cape Town 28/1' (Cape Town sits on Table Bay, so likely the same event) and '(Lo.) 30/1' (a Lloyd's Agent citation). Read together: the ship returned to Table Bay/Cape Town leaking, in late January 1941. Not resolved into a precise day-by-day account"
27,City of Rangoon,1941-02-04,4/2,sailing,table-bay,Table,FALSE,red = sailing
28,City of Rangoon,1941-02-17,17/2,arrival,freetown,Freet,FALSE,black = arrival
