seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
1,City of Leicester,1950-09-13,,note,manchester,Manchester,TRUE,"Handwritten header note 'Manchester' at the top of this side, above the first pasted strip - reads as a carried-forward location marker matching IMG_5670's own final entry ('Ar Manchester Sept 13'), not a new dated event"
2,City of Leicester,1950-09-24,Sept 24,note,,Liverpool,FALSE,"typed: 'Sd Liverpool Sept 24' - the port name 'Liverpool' is struck through by the clerk, voiding the entry. Chronologically it also sits between the Ar Antwerp Sept 21 and Sd Antwerp Sept 30 entries either side of it, consistent with being a clerical error rather than a real call"
3,City of Leicester,1950-09-21,Sept 21,arrival,antwerp,Antwerp,FALSE,typed: Ar Antwerp Sept 21
4,City of Leicester,1950-09-30,Sept 30,sailing,antwerp,Antwerp,FALSE,typed: Sd Antwerp Sept 30
5,City of Leicester,1950-10-01,Oct 1,arrival,london,London,FALSE,typed: Ar London Oct 1
6,City of Leicester,1950-10-06,Oct 6,sailing,london,London,FALSE,typed: Sd London Oct 6
7,City of Leicester,1950-10-13,Oct 13,arrival,algiers,Algiers,FALSE,typed: Ar Algiers Oct 13
8,City of Leicester,1950-10-14,Oct 14,sailing,algiers,Algiers,FALSE,typed: Sd Algiers Oct 14
9,City of Leicester,1950-10-18,Oct 18,arrival,patras,Patras,FALSE,typed: Ar Patras Oct 18
10,City of Leicester,1950-10-18,Oct 18,sailing,patras,Patras,FALSE,typed: Sd Patras Oct 18
11,City of Leicester,,Oct —,arrival,piraeus,Piraeus,FALSE,"typed: 'Ar Piraeus Oct —' - day left blank/dashed on the card itself, not a transcription gap"
12,City of Leicester,1950-10-25,Oct 25,sailing,piraeus,Piraeus,FALSE,typed: Sd Piraeus Oct 25
13,City of Leicester,1950-10-26,Oct 26,arrival,volo,Volo,FALSE,typed: Ar Volo Oct 26
14,City of Leicester,1950-10-26,Oct 26,sailing,volo,Volo,FALSE,typed: Sd Volo Oct 26
15,City of Leicester,,Nov —,arrival,thessaloniki,Thessaloniki,FALSE,"typed: 'Ar Thessaloniki Nov —' - day left blank/dashed on the card itself"
16,City of Leicester,1950-11-01,Nov 1,sailing,thessaloniki,Thessaloniki,FALSE,typed: Sd Thessaloniki Nov 1
17,City of Leicester,1950-11-03,Nov 3,arrival,istanbul,Istanbul,FALSE,typed: Ar Istanbul Nov 3
18,City of Leicester,1950-11-07,Nov 7,sailing,istanbul,Istanbul,FALSE,typed: Sd Istanbul Nov 7
19,City of Leicester,,Nov —,arrival,kuluk,Kulluk,FALSE,"typed: 'Ar Kulluk Nov —' - day left blank/dashed on the card itself. Spelled with a double 'l' here, vs the single-l 'Kuluk' on IMG_5658 - added as an alias on the same tentative port_id"
20,City of Leicester,1950-11-11,Nov 11,sailing,kuluk,Kulluk,FALSE,typed: Sd Kulluk Nov 11
21,City of Leicester,1950-11-13,Nov 13,arrival,izmir,Izmir,FALSE,typed: Ar Izmir Nov 13
22,City of Leicester,1950-11-16,Nov 16,sailing,izmir,Izmir,FALSE,typed: Sd Izmir Nov 16
23,City of Leicester,,Nov —,arrival,zante,Zante,FALSE,"NEW PORT - typed: 'Ar Zante Nov —', day left blank/dashed on the card. Zante = Zakynthos, Ionian Islands, Greece"
24,City of Leicester,,—,sailing,zante,Zante,FALSE,"typed: 'Sd Zante —' - both month and day left blank/dashed on the card, unlike every other entry on this side"
25,City of Leicester,1950-11-22,Nov 22,arrival,katakolo,Katakolo,FALSE,typed: Ar Katakolo Nov 22
26,City of Leicester,1950-11-23,Nov 23,sailing,katakolo,Katakolo,FALSE,typed: Sd Katakolo Nov 23
27,City of Leicester,1950-11-24,Nov 24,arrival,patras,Patras,FALSE,typed: Ar Patras Nov 24
28,City of Leicester,1950-11-26,Nov 26,sailing,patras,Patras,FALSE,typed: Sd Patras Nov 26
29,City of Leicester,1950-11-26,Nov 26,arrival,aegion,Aegion,FALSE,typed: Ar Aegion Nov 26
30,City of Leicester,1950-12-01,Dec 1,sailing,aegion,Aegion,FALSE,typed: Sd Aegion Dec 1
31,City of Leicester,1950-12-03,Dec 3,arrival,malta,Malta,FALSE,typed: Ar Malta Dec 3
32,City of Leicester,1950-12-03,Dec 3,sailing,malta,Malta,FALSE,typed: Sd Malta Dec 3
33,City of Leicester,1950-12-08,Dec 8,arrival,gibraltar,Gibraltar,FALSE,typed: Ar Gibraltar Dec 8
34,City of Leicester,1950-12-08,Dec 8,sailing,gibraltar,Gibraltar,FALSE,typed: Sd Gibraltar Dec 8
35,City of Leicester,1950-12-15,Dec 15,arrival,hamburg,Hamburg,FALSE,typed: Ar Hamburg Dec 15
36,City of Leicester,1950-12-17,Dec 17,sailing,hamburg,Hamburg,FALSE,typed: Sd Hamburg Dec 17
37,City of Leicester,1950-12-18,Dec 18,arrival,bremen,Bremen,FALSE,typed: Ar Bremen Dec 18
