seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
1,City of Norwich,1946-05-30,30/5,sailing,pearl-harbor,Pearl Hbr,FALSE,"red = sailing. Card headed 'No 10 (second side)', 'Contd' - directly continues IMG_5660. Net tonnage corrected on this card: '4346' struck through, replaced with '4388'"
2,City of Norwich,1946-06-19,19/6,arrival,hong-kong,Hkg,FALSE,black = arrival
3,City of Norwich,1946-06-25,25/6,sailing,hong-kong,,TRUE,red = sailing
4,City of Norwich,1946-07-02,2/7,arrival,shanghai,Shng,FALSE,black = arrival
5,City of Norwich,1946-07-30,30/7,sailing,shanghai,,TRUE,red = sailing
6,City of Norwich,1946-08-05,5/8,arrival,davao,Davao,FALSE,"black = arrival, annotated '(PREV)' - same unexplained annotation style as earlier cards. NEW PORT (Davao, Philippines) - annotated 'Philippines' in the margin"
7,City of Norwich,1946-08-10,10/8,arrival,tacloban,Tacloban,FALSE,"black = arrival. NEW PORT (Tacloban, Philippines)"
8,City of Norwich,1946-08-16,16/8,arrival,tabako,Tabako,FALSE,"black = arrival. NEW PORT (Tabako/Tabaco, Philippines)"
9,City of Norwich,1946-08-26,26/8,arrival,singapore,Sing,FALSE,black = arrival
10,City of Norwich,1946-09-09,9/9,sailing,singapore,,TRUE,red = sailing
11,City of Norwich,1946-09-14,14/9,arrival,,Bey,FALSE,"UNCERTAIN - black = arrival, reads 'Bey'. This is the same unresolved code that recurred many times on this ship's much earlier cards (IMG_5632 onward), always in this exact route position - between a South/SE Asian port and the Red Sea/Perim approach. Its reappearance here, years later, reinforces that it's a real, consistent piece of shorthand rather than a one-off misreading, even though it still doesn't match anything in ports.csv"
12,City of Norwich,1946-09-18,18/9,sailing,,,TRUE,"red = sailing, carried from the unresolved 'Bey' arrival"
13,City of Norwich,1946-09-26,26/9,arrival,aden,Aden,FALSE,black = arrival
14,City of Norwich,1946-09-27,27/9,sailing,aden,,TRUE,red = sailing
15,City of Norwich,1946-10-02,2/10,arrival,suez,Suez,FALSE,black = arrival
16,City of Norwich,1946-10-03,3/10,sailing,port-said,P.Said,FALSE,"UNCERTAIN date - red = sailing, card reads '31/10' which is impossible this early in the sequence (before the 8/10 Malta arrival); most likely '3/10' misread"
17,City of Norwich,1946-10-08,8/10,arrival,malta,Mlt,FALSE,black = arrival
18,City of Norwich,1946-10-12,12/10,sailing,malta,,TRUE,red = sailing
19,City of Norwich,1946-10-15,15/10,arrival,algiers,Alg,FALSE,black = arrival
20,City of Norwich,1946-10-19,19/10,arrival,gibraltar,Gib,FALSE,black = arrival
21,City of Norwich,1946-10-20,20/10,sailing,gibraltar,,TRUE,red = sailing
22,City of Norwich,1946-10-25,25/10,arrival,,Bdny,FALSE,"UNCERTAIN - black = arrival, reads approximately 'Bdny'. Doesn't match any code in ports.csv; left unresolved"
23,City of Norwich,1946-10-26,26/10,arrival,london,Lo,FALSE,black = arrival
24,City of Norwich,1946-11-19,19/11,sailing,london,,TRUE,"red = sailing. About 3.5 weeks docked at London, unexplained"
25,City of Norwich,1946-11-20,20/11,arrival,,Bdny,FALSE,"UNCERTAIN - black = arrival, same unresolved 'Bdny' reading as seq 22"
26,City of Norwich,1946-11-24,24/11,arrival,liverpool,Liv,FALSE,"black = arrival. Year changes to 1947 here, boxed between the reference columns"
