seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
1,City of Chester (Motor) (Br),1950-08-09,Aug 9,sailing,glasgow,Glasgow,FALSE,
2,City of Chester (Motor) (Br),1950-08-10,Aug 10,arrival,liverpool,Liverpool,FALSE,
3,City of Chester (Motor) (Br),1950-08-25,Aug 25,sailing,liverpool,Liverpool,FALSE,
4,City of Chester (Motor) (Br),1950-08-29,Aug 29,arrival,teneriffe,Teneriffe,FALSE,
5,City of Chester (Motor) (Br),1950-08-29,Aug 29,sailing,teneriffe,Teneriffe,FALSE,
6,City of Chester (Motor) (Br),1950-09-07,Sept 7,arrival,lobito,Lobito,FALSE,
7,City of Chester (Motor) (Br),1950-09-11,Sept 11,sailing,lobito,Lobito,FALSE,
8,City of Chester (Motor) (Br),1950-09-15,Sept 15,arrival,cape-town,Cape Town,FALSE,
9,City of Chester (Motor) (Br),1950-09-18,Sept 18,sailing,cape-town,Cape Town,FALSE,
10,City of Chester (Motor) (Br),1950-09-19,Sept 19,arrival,mossel-bay,Mossel Bay,FALSE,
11,City of Chester (Motor) (Br),1950-09-19,Sept 19,sailing,mossel-bay,Mossel Bay,FALSE,
12,City of Chester (Motor) (Br),1950-09-20,Sept 20,arrival,port-elizabeth,Port Elizabeth,FALSE,
13,City of Chester (Motor) (Br),1950-09-23,Sept 23,sailing,port-elizabeth,Port Elizabeth,FALSE,
14,City of Chester (Motor) (Br),1950-09-24,Sept 24,arrival,east-london,East London,FALSE,
15,City of Chester (Motor) (Br),1950-09-26,Sept 26,sailing,east-london,East London,FALSE,
16,City of Chester (Motor) (Br),1950-10-04,Oct 4,arrival,beira,Beira,FALSE,
17,City of Chester (Motor) (Br),1950-10-10,Oct 10,sailing,beira,Beira,FALSE,
18,City of Chester (Motor) (Br),1950-10-14,Oct 14,arrival,mauritius,Mauritius,FALSE,
19,City of Chester (Motor) (Br),1950-10-17,Oct 17,sailing,mauritius,Mauritius,FALSE,
20,City of Chester (Motor) (Br),1950-10-25,Oct 25,arrival,kakinada,Kakinada,FALSE,
21,City of Chester (Motor) (Br),1950-10-26,Oct 26,sailing,kakinada,Kakinada,FALSE,
22,City of Chester (Motor) (Br),1950-10-28,Oct 28,arrival,calcutta,Calcutta,FALSE,end of pasted strip
23,City of Chester (Motor) (Br),1950-11-21,Nov 21,sailing,calcutta,Calcutta,FALSE,
24,City of Chester (Motor) (Br),1950-11-25,Nov 25,arrival,colombo,Colombo,FALSE,
25,City of Chester (Motor) (Br),1950-11-29,Nov 29,sailing,colombo,Colombo,FALSE,
26,City of Chester (Motor) (Br),1950-11-30,Nov 30,arrival,cochin,Cochin,FALSE,
27,City of Chester (Motor) (Br),1950-12-01,Dec 1,sailing,cochin,Cochin,FALSE,
28,City of Chester (Motor) (Br),1950-12-05,Dec 5,arrival,aden,Aden,FALSE,
29,City of Chester (Motor) (Br),1950-12-06,Dec 6,sailing,aden,Aden,FALSE,
30,City of Chester (Motor) (Br),1950-12-09,Dec 9,arrival,suez,Suez,FALSE,
31,City of Chester (Motor) (Br),1950-12-11,Dec 11,sailing,port-said,Port Said,FALSE,Suez Canal transit; end of pasted strip
32,City of Chester (Motor) (Br),1950-12-11,Dec 11-12,arrival,alexandria,Alexandria,FALSE,"card literally gives a 2-day range, '11-12'"
33,City of Chester (Motor) (Br),1950-12-13,Dec 13,sailing,alexandria,Alexandria,FALSE,
34,City of Chester (Motor) (Br),1950-12-27,Dec 27,arrival,st-john-nb,St John (NB),FALSE,
35,City of Chester (Motor) (Br),1950-12-29,Dec 29,sailing,st-john-nb,St John (NB),FALSE,
36,City of Chester (Motor) (Br),1950-12-30,Dec 30,arrival,boston,Boston,FALSE,"'1951' appears next, printed in a box marking the year change"
37,City of Chester (Motor) (Br),1951-01-02,Jan 2,sailing,boston,Boston,FALSE,
38,City of Chester (Motor) (Br),1951-01-03,Jan 3,arrival,new-york,New York,FALSE,
39,City of Chester (Motor) (Br),1951-01-09,Jan 9,sailing,new-york,New York,FALSE,
40,City of Chester (Motor) (Br),1951-01-10,Jan 10,arrival,philadelphia,Philadelphia,FALSE,
41,City of Chester (Motor) (Br),1951-01-11,Jan 11,sailing,philadelphia,Philadelphia,FALSE,
42,City of Chester (Motor) (Br),1951-01-12,Jan 12,arrival,hampton-rds,Hampton Rds,FALSE,
43,City of Chester (Motor) (Br),1951-01-13,Jan 13,sailing,hampton-rds,Hampton Rds,FALSE,
44,City of Chester (Motor) (Br),1951-01-14,Jan 14,arrival,baltimore,Baltimore,FALSE,end of pasted strip
45,City of Chester (Motor) (Br),1951-01-17,Jan 17,sailing,baltimore,Baltimore,FALSE,
46,City of Chester (Motor) (Br),1951-01-18,Jan 18,arrival,new-york,New York,FALSE,
47,City of Chester (Motor) (Br),1951-01-25,Jan 25,sailing,new-york,New York,FALSE,
48,City of Chester (Motor) (Br),1951-01-26,Jan 26,arrival,philadelphia,Philadelphia,FALSE,
49,City of Chester (Motor) (Br),1951-01-28,Jan 28,sailing,philadelphia,Philadelphia,FALSE,
50,City of Chester (Motor) (Br),1951-01-29,Jan 29,arrival,hampton-rds,Hampton Rds,FALSE,
51,City of Chester (Motor) (Br),1951-02-01,Feb 1,sailing,hampton-rds,Hampton Rds,FALSE,
52,City of Chester (Motor) (Br),1951-02-06,Feb 6,arrival,curacao,Curacao,FALSE,
53,City of Chester (Motor) (Br),1951-02-06,Feb 6,sailing,curacao,Curacao,FALSE,
54,City of Chester (Motor) (Br),1951-02-08,Feb 8,transit,panama-canal,Panama Canal,FALSE,'Pd' = Passed
