seq,ship_name,date,date_raw,type,port_id,port_raw,port_inferred,notes
1,City of Leicester,1946-06-02,2/6,arrival,gibraltar,Gib,FALSE,"black = arrival. NEW SHIP - first appearance of City of Leicester in the collection (net tonnage 1994, much smaller than City of Norwich/Rangoon/Newcastle - a Mediterranean/Aegean coaster rather than an ocean-going tramp). Card headed 'No 13 (first side)', 'Contd' - continues an unseen Card No 12, Second Side for this ship; earlier cards not yet identified"
2,City of Leicester,1946-06-07,7/6,arrival,liverpool,Liv,FALSE,black = arrival
3,City of Leicester,1946-07-16,16/7,sailing,liverpool,,TRUE,"red = sailing. About five weeks docked at Liverpool, unexplained"
4,City of Leicester,,25,note,,,FALSE,"UNCERTAIN - blue note with a checkmark, reading approximately 'Re sailing cargo... 25... at Gib[raltar] 14/12' - meaning and date not fully resolved"
5,City of Leicester,1946-07-27,27/7,note,,,FALSE,Blue citation '(Lo.) 27/7' - a Lloyd's Agent report
6,City of Leicester,1946-07-29,29/7,arrival,istanbul,Istan,FALSE,black = arrival
7,City of Leicester,1946-08-21,21/8,sailing,istanbul,,TRUE,red = sailing
8,City of Leicester,1946-08-31,31/8,arrival,izmir,Izmir,FALSE,"UNCERTAIN colour - reads red, unusual for an arrival; kept as read"
9,City of Leicester,1946-09-07,7/9,arrival,gibraltar,Gib,FALSE,black = arrival
10,City of Leicester,1946-09-07,7/9,sailing,gibraltar,,TRUE,"red = sailing, same day"
11,City of Leicester,1946-09-18,18/9,note,,,FALSE,Blue citation '(Lo) 18/9'
12,City of Leicester,1946-10-10,10/10,sailing,,,TRUE,"red = sailing, port carried from context rather than explicitly named"
13,City of Leicester,1946-10-11,11/10,note,,,FALSE,Blue citation '(Lo) 11/10'
14,City of Leicester,1946-10-11,11/10,arrival,odessa,Dss,FALSE,"UNCERTAIN - black = arrival, reads 'Dss'. Tentatively resolved to Odessa (ports.csv code 'Ods') on the assumption of a letter-order misreading, not confirmed"
15,City of Leicester,1946-10-16,16/10,arrival,gibraltar,Gib,FALSE,black = arrival
16,City of Leicester,1946-10-29,29/10,arrival,piraeus,Pir,FALSE,black = arrival
17,City of Leicester,1946-11-04,4/11,sailing,istanbul,S.Istan,FALSE,"UNCERTAIN - black, prefixed 'S.' which may mark a sailing (matching the typed strips' 'Sd' convention) despite the black ink; kept as read rather than reassigned to red"
18,City of Leicester,1946-11-11,11/11,sailing,istanbul,,TRUE,red = sailing
19,City of Leicester,1946-11-16,16/11,arrival,kuluk,Kulek,FALSE,"black = arrival. NEW PORT (Kuluk) - card spells it 'Kulek', matching the later typed strip's 'Kuluk'"
20,City of Leicester,1946-12-07,7/12,sailing,izmir,S.Izmir (PREV),FALSE,"black, prefixed 'S.' and annotated '(PREV)' - same unexplained annotation style as earlier cards"
21,City of Leicester,1946-11-25,25/11,sailing,izmir,S.Izmir,FALSE,"UNCERTAIN ordering - dated before (25/11) the entry above it (7/12) despite following it in card position"
22,City of Leicester,1946-12-09,9/12,arrival,,V.mtg,FALSE,"UNCERTAIN - black = arrival, reads approximately 'V.mtg'. Doesn't match any code in ports.csv; left unresolved"
23,City of Leicester,1946-12-12,12/12,arrival,patras,Patras,FALSE,black = arrival
24,City of Leicester,1946-12-17,17/12,sailing,patras,,TRUE,red = sailing
25,City of Leicester,1946-12-24,24/12,arrival,gibraltar,Gib,FALSE,"UNCERTAIN colour - reads red then black for what appear to be two citations of the same Gibraltar call, same date"
